index,loc,crime,salary
8587,8587,1,80
8588,8588,7,20
8589,8589,9,40
8590,8590,10,30
8591,8591,1,30
8592,8592,6,50
8593,8593,6,20
8594,8594,3,50
8595,8595,1,80
8596,8596,10,80
8597,8597,9,60
8598,8598,3,60
8599,8599,4,90
8600,8600,5,70
8601,8601,6,50
8602,8602,2,30
8603,8603,10,20
8604,8604,8,60
8605,8605,2,20
8606,8606,3,20
8607,8607,6,60
8608,8608,3,50
8609,8609,1,30
8610,8610,2,30
8611,8611,9,90
8612,8612,1,40
8613,8613,6,50
8614,8614,1,60
8615,8615,8,80
8616,8616,8,50
8617,8617,1,80
8618,8618,7,30
8619,8619,5,80
8620,8620,4,20
8621,8621,8,30
8622,8622,5,50
8623,8623,7,80
8624,8624,7,90
8625,8625,10,50
8626,8626,9,30
8627,8627,8,40
8628,8628,5,60
8629,8629,4,20
8630,8630,2,80
8631,8631,8,20
8632,8632,3,80
8633,8633,2,20
8634,8634,6,50
8635,8635,5,40
8636,8636,8,70
8637,8637,9,30
8638,8638,9,40
8639,8639,10,20
8640,8640,8,70
8641,8641,8,20
8642,8642,2,90
8643,8643,2,80
8644,8644,4,30
8645,8645,7,30
8646,8646,3,60
8647,8647,9,40
8648,8648,5,70
8649,8649,3,30
8650,8650,2,60
8651,8651,1,30
8652,8652,6,20
8653,8653,1,80
8654,8654,7,90
8655,8655,7,50
8656,8656,8,90
8657,8657,3,70
8658,8658,7,80
8659,8659,1,90
8660,8660,4,90
8661,8661,5,80
8662,8662,7,80
8663,8663,1,80
8664,8664,6,40
8665,8665,7,60
8666,8666,5,20
8667,8667,8,90
8668,8668,10,80
8669,8669,7,90
8670,8670,3,70
8671,8671,2,70
8672,8672,1,70
8673,8673,8,40
8674,8674,3,70
8675,8675,9,80
8676,8676,4,50
8677,8677,7,50
8678,8678,8,80
8679,8679,7,50
8680,8680,7,30
8681,8681,7,20
8682,8682,6,60
8683,8683,10,50
8684,8684,7,40
8685,8685,9,60
8686,8686,2,20
8687,8687,6,90
8688,8688,2,70
8689,8689,7,50
8690,8690,10,50
8691,8691,3,60
8692,8692,1,50
8693,8693,4,20
8694,8694,2,50
8695,8695,8,60
8696,8696,9,90
8697,8697,6,70
8698,8698,2,80
8699,8699,4,50
8700,8700,2,70
8701,8701,6,80
8702,8702,3,80
8703,8703,4,60
8704,8704,4,90
8705,8705,1,60
8706,8706,6,60
8707,8707,9,30
8708,8708,2,30
8709,8709,9,50
8710,8710,4,30
8711,8711,4,70
8712,8712,10,60
8713,8713,3,20
8714,8714,6,50
8715,8715,3,70
8716,8716,7,70
8717,8717,4,50
8718,8718,9,60
8719,8719,8,40
8720,8720,1,70
8721,8721,7,80
8722,8722,10,60
8723,8723,3,40
8724,8724,4,60
8725,8725,3,60
8726,8726,1,20
8727,8727,4,50
8728,8728,4,30
8729,8729,4,40
8730,8730,10,70
8731,8731,1,30
8732,8732,7,60
8733,8733,7,30
8734,8734,10,20
8735,8735,1,60
8736,8736,10,30
8737,8737,10,40
8738,8738,7,40
8739,8739,5,60
8740,8740,9,80
8741,8741,4,70
8742,8742,3,20
8743,8743,10,40
8744,8744,4,80
8745,8745,7,30
8746,8746,3,40
8747,8747,2,50
8748,8748,3,30
8749,8749,6,40
8750,8750,9,50
8751,8751,6,40
8752,8752,10,20
8753,8753,4,80
8754,8754,1,60
8755,8755,4,30
8756,8756,4,60
8757,8757,3,50
8758,8758,9,90
8759,8759,3,60
8760,8760,9,60
8761,8761,1,60
8762,8762,10,80
8763,8763,4,90
8764,8764,4,80
8765,8765,9,90
8766,8766,6,60
8767,8767,8,80
8768,8768,2,50
8769,8769,8,60
8770,8770,4,70
8771,8771,4,80
8772,8772,9,50
8773,8773,2,20
8774,8774,2,80
8775,8775,9,90
8776,8776,9,70
8777,8777,10,30
8778,8778,2,80
8779,8779,5,40
8780,8780,6,80
8781,8781,8,30
8782,8782,8,20
8783,8783,1,40
8784,8784,9,60
8785,8785,6,30
8786,8786,1,80
8787,8787,9,70
8788,8788,7,30
8789,8789,10,90
8790,8790,10,70
8791,8791,3,30
8792,8792,3,30
8793,8793,5,80
8794,8794,9,70
8795,8795,5,70
8796,8796,10,80
8797,8797,8,90
8798,8798,9,80
8799,8799,8,20
8800,8800,3,80
8801,8801,10,50
8802,8802,3,50
8803,8803,10,50
8804,8804,10,80
8805,8805,5,70
8806,8806,7,40
8807,8807,2,60
8808,8808,9,80
8809,8809,10,80
8810,8810,1,50
8811,8811,10,60
8812,8812,1,60
8813,8813,6,50
8814,8814,3,90
8815,8815,2,20
8816,8816,7,70
8817,8817,1,80
8818,8818,7,80
8819,8819,2,80
8820,8820,6,50
8821,8821,1,50
8822,8822,1,70
8823,8823,9,40
8824,8824,3,80
8825,8825,7,70
8826,8826,9,50
8827,8827,10,20
8828,8828,5,30
8829,8829,3,80
8830,8830,10,90
8831,8831,4,60
8832,8832,8,90
8833,8833,10,50
8834,8834,5,50
8835,8835,7,20
8836,8836,1,30
8837,8837,8,30
8838,8838,9,30
8839,8839,3,30
8840,8840,1,80
8841,8841,2,20
8842,8842,5,30
8843,8843,3,40
8844,8844,10,20
8845,8845,3,80
8846,8846,5,30
8847,8847,4,60
8848,8848,8,80
8849,8849,2,50
8850,8850,1,30
8851,8851,5,80
8852,8852,7,50
8853,8853,1,20
8854,8854,2,70
8855,8855,9,60
8856,8856,3,70
8857,8857,10,30
8858,8858,8,60
8859,8859,9,90
8860,8860,10,70
8861,8861,6,80
8862,8862,8,30
8863,8863,1,90
8864,8864,5,70
8865,8865,6,30
8866,8866,10,80
8867,8867,6,30
8868,8868,8,60
8869,8869,8,30
8870,8870,10,70
8871,8871,9,80
8872,8872,7,40
8873,8873,9,40
8874,8874,9,20
8875,8875,8,70
8876,8876,8,40
8877,8877,6,50
8878,8878,1,20
8879,8879,5,60
8880,8880,2,20
8881,8881,3,30
8882,8882,2,80
8883,8883,6,70
8884,8884,3,30
8885,8885,7,90
8886,8886,3,40
8887,8887,6,80
8888,8888,1,80
8889,8889,9,70
8890,8890,6,30
8891,8891,10,20
8892,8892,7,30
8893,8893,10,40
8894,8894,9,40
8895,8895,7,20
8896,8896,5,90
8897,8897,7,60
8898,8898,3,90
8899,8899,1,40
8900,8900,2,80
8901,8901,9,40
8902,8902,7,90
8903,8903,5,50
8904,8904,8,50
8905,8905,1,60
8906,8906,10,60
8907,8907,5,50
8908,8908,9,60
8909,8909,6,90
8910,8910,6,70
8911,8911,7,60
8912,8912,10,90
8913,8913,2,30
8914,8914,7,40
8915,8915,7,60
8916,8916,9,90
8917,8917,4,60
8918,8918,1,20
8919,8919,2,50
8920,8920,6,40
8921,8921,6,70
8922,8922,10,70
8923,8923,2,50
8924,8924,9,50
8925,8925,10,20
8926,8926,7,60
8927,8927,7,60
8928,8928,5,40
8929,8929,4,60
8930,8930,3,70
8931,8931,6,50
8932,8932,2,50
8933,8933,5,80
8934,8934,1,60
8935,8935,7,80
8936,8936,3,50
8937,8937,1,20
8938,8938,7,30
8939,8939,2,60
8940,8940,1,50
8941,8941,10,40
8942,8942,5,40
8943,8943,10,40
8944,8944,1,60
8945,8945,3,40
8946,8946,5,40
8947,8947,5,20
8948,8948,10,90
8949,8949,9,70
8950,8950,4,80
8951,8951,8,30
8952,8952,5,80
8953,8953,1,30
8954,8954,3,80
8955,8955,9,50
8956,8956,7,40
8957,8957,7,30
8958,8958,7,90
8959,8959,6,60
8960,8960,8,50
8961,8961,8,40
8962,8962,9,50
8963,8963,7,70
8964,8964,1,90
8965,8965,2,80
8966,8966,2,40
8967,8967,3,50
8968,8968,9,30
8969,8969,8,60
8970,8970,2,60
8971,8971,6,90
8972,8972,1,70
8973,8973,6,80
8974,8974,5,80
8975,8975,4,50
8976,8976,3,70
8977,8977,6,30
8978,8978,4,40
8979,8979,5,60
8980,8980,1,80
8981,8981,4,30
8982,8982,4,80
8983,8983,4,30
8984,8984,1,50
8985,8985,8,30
8986,8986,9,50
8987,8987,5,70
8988,8988,10,40
8989,8989,4,60
8990,8990,3,20
8991,8991,1,20
8992,8992,10,30
8993,8993,9,30
8994,8994,10,70
8995,8995,7,80
8996,8996,1,60
8997,8997,1,80
8998,8998,6,80
8999,8999,6,40
9000,9000,2,60
9001,9001,6,70
9002,9002,4,40
9003,9003,9,70
9004,9004,8,50
9005,9005,1,30
9006,9006,2,70
9007,9007,10,40
9008,9008,6,30
9009,9009,4,80
9010,9010,8,60
9011,9011,3,90
9012,9012,4,30
9013,9013,5,20
9014,9014,5,50
9015,9015,8,30
9016,9016,2,40
9017,9017,6,30
9018,9018,6,70
9019,9019,10,40
9020,9020,8,60
9021,9021,5,20
9022,9022,9,40
9023,9023,3,90
9024,9024,6,80
9025,9025,6,90
9026,9026,7,80
9027,9027,8,50
9028,9028,6,20
9029,9029,8,30
9030,9030,8,40
9031,9031,4,20
9032,9032,9,30
9033,9033,5,90
9034,9034,2,90
9035,9035,8,40
9036,9036,3,60
9037,9037,1,30
9038,9038,6,40
9039,9039,5,60
9040,9040,1,90
9041,9041,2,80
9042,9042,7,50
9043,9043,8,60
9044,9044,6,90
9045,9045,2,60
9046,9046,4,90
9047,9047,7,30
9048,9048,6,70
9049,9049,2,20
9050,9050,1,60
9051,9051,4,90
9052,9052,4,60
9053,9053,7,90
9054,9054,9,40
9055,9055,4,60
9056,9056,10,70
9057,9057,7,80
9058,9058,10,70
9059,9059,3,30
9060,9060,4,40
9061,9061,2,70
9062,9062,5,40
9063,9063,3,40
9064,9064,5,30
9065,9065,9,70
9066,9066,2,90
9067,9067,2,70
9068,9068,6,60
9069,9069,9,90
9070,9070,5,40
9071,9071,1,50
9072,9072,2,30
9073,9073,4,20
9074,9074,9,80
9075,9075,8,40
9076,9076,5,20
9077,9077,4,60
9078,9078,3,90
9079,9079,3,90
9080,9080,7,70
9081,9081,10,50
9082,9082,10,60
9083,9083,4,60
9084,9084,1,80
9085,9085,2,80
9086,9086,10,60
9087,9087,9,50
9088,9088,1,70
9089,9089,6,70
9090,9090,7,30
9091,9091,1,50
9092,9092,1,70
9093,9093,6,80
9094,9094,4,30
9095,9095,9,50
9096,9096,4,50
9097,9097,3,70
9098,9098,1,20
9099,9099,9,70
9100,9100,2,90
9101,9101,6,70
9102,9102,6,70
9103,9103,6,80
9104,9104,3,90
9105,9105,10,40
9106,9106,3,30
9107,9107,4,60
9108,9108,6,70
9109,9109,7,20
9110,9110,3,60
9111,9111,10,60
9112,9112,2,30
9113,9113,9,70
9114,9114,7,20
9115,9115,4,20
9116,9116,1,60
9117,9117,9,20
9118,9118,7,80
9119,9119,2,30
9120,9120,5,60
9121,9121,2,20
9122,9122,7,30
9123,9123,10,20
9124,9124,5,90
9125,9125,10,90
9126,9126,3,20
9127,9127,1,20
9128,9128,8,50
9129,9129,7,70
9130,9130,8,20
9131,9131,3,30
9132,9132,10,30
9133,9133,4,20
9134,9134,5,20
9135,9135,7,30
9136,9136,8,70
9137,9137,2,20
9138,9138,2,70
9139,9139,8,60
9140,9140,4,90
9141,9141,8,70
9142,9142,3,60
9143,9143,5,70
9144,9144,7,80
9145,9145,3,20
9146,9146,2,70
9147,9147,6,40
9148,9148,7,90
9149,9149,1,70
9150,9150,7,50
9151,9151,3,30
9152,9152,8,90
9153,9153,7,60
9154,9154,6,40
9155,9155,6,20
9156,9156,1,40
9157,9157,5,60
9158,9158,3,40
9159,9159,5,90
9160,9160,2,20
9161,9161,6,30
9162,9162,8,90
9163,9163,3,20
9164,9164,2,40
9165,9165,5,50
9166,9166,7,50
9167,9167,4,40
9168,9168,7,20
9169,9169,2,50
9170,9170,1,80
9171,9171,10,30
9172,9172,7,20
9173,9173,5,30
9174,9174,8,60
9175,9175,5,20
9176,9176,5,30
9177,9177,4,80
9178,9178,2,70
9179,9179,1,40
9180,9180,2,40
9181,9181,10,60
9182,9182,1,80
9183,9183,7,80
9184,9184,2,60
9185,9185,6,80
9186,9186,8,20
9187,9187,10,80
9188,9188,5,30
9189,9189,3,80
9190,9190,8,20
9191,9191,3,50
9192,9192,3,90
9193,9193,4,70
9194,9194,4,40
9195,9195,10,60
9196,9196,5,70
9197,9197,8,30
9198,9198,10,50
9199,9199,9,20
9200,9200,8,30
9201,9201,9,30
9202,9202,1,40
9203,9203,9,60
9204,9204,1,80
9205,9205,6,50
9206,9206,7,70
9207,9207,4,60
9208,9208,8,70
9209,9209,4,40
9210,9210,4,90
9211,9211,10,80
9212,9212,10,90
9213,9213,2,70
9214,9214,2,70
9215,9215,10,90
9216,9216,2,60
9217,9217,1,40
9218,9218,1,40
9219,9219,2,90
9220,9220,2,50
9221,9221,6,60
9222,9222,6,80
9223,9223,7,70
9224,9224,2,90
9225,9225,1,90
9226,9226,1,90
9227,9227,6,70
9228,9228,9,60
9229,9229,9,20
9230,9230,8,60
9231,9231,4,40
9232,9232,5,50
9233,9233,3,20
9234,9234,9,80
9235,9235,1,60
9236,9236,8,90
9237,9237,7,30
9238,9238,5,30
9239,9239,5,70
9240,9240,8,70
9241,9241,5,60
9242,9242,4,30
9243,9243,6,80
9244,9244,2,70
9245,9245,2,20
9246,9246,7,70
9247,9247,6,30
9248,9248,4,40
9249,9249,8,20
9250,9250,3,50
9251,9251,6,50
9252,9252,5,90
9253,9253,4,50
9254,9254,1,80
9255,9255,7,40
9256,9256,1,70
9257,9257,4,80
9258,9258,6,90
9259,9259,9,80
9260,9260,3,40
9261,9261,7,20
9262,9262,1,90
9263,9263,2,20
9264,9264,2,90
9265,9265,6,80
9266,9266,5,60
9267,9267,9,70
9268,9268,5,90
9269,9269,10,50
9270,9270,4,90
9271,9271,6,80
9272,9272,4,60
9273,9273,1,20
9274,9274,5,20
9275,9275,9,80
9276,9276,4,50
9277,9277,4,50
9278,9278,2,50
9279,9279,9,50
9280,9280,3,60
9281,9281,9,50
9282,9282,4,40
9283,9283,2,90
9284,9284,10,20
9285,9285,1,80
9286,9286,9,50
9287,9287,3,50
9288,9288,3,70
9289,9289,7,50
9290,9290,3,90
9291,9291,6,20
9292,9292,5,30
9293,9293,7,60
9294,9294,2,90
9295,9295,4,60
9296,9296,7,90
9297,9297,1,90
9298,9298,4,70
9299,9299,9,80
9300,9300,7,70
9301,9301,7,30
9302,9302,7,90
9303,9303,6,80
9304,9304,7,20
9305,9305,1,70
9306,9306,5,50
9307,9307,4,80
9308,9308,2,60
9309,9309,9,50
9310,9310,7,50
9311,9311,9,80
9312,9312,6,60
9313,9313,9,90
9314,9314,7,60
9315,9315,5,60
9316,9316,9,60
9317,9317,3,60
9318,9318,8,20
9319,9319,3,80
9320,9320,10,80
9321,9321,7,60
9322,9322,9,70
9323,9323,3,90
9324,9324,7,70
9325,9325,6,30
9326,9326,10,20
9327,9327,4,90
9328,9328,7,60
9329,9329,5,20
9330,9330,4,20
9331,9331,6,90
9332,9332,1,80
9333,9333,2,20
9334,9334,8,80
9335,9335,8,40
9336,9336,3,50
9337,9337,1,60
9338,9338,4,60
9339,9339,7,70
9340,9340,5,30
9341,9341,10,70
9342,9342,7,50
9343,9343,4,70
9344,9344,8,70
9345,9345,5,20
9346,9346,7,40
9347,9347,6,50
9348,9348,4,40
9349,9349,5,50
9350,9350,10,40
9351,9351,7,50
9352,9352,8,50
9353,9353,5,70
9354,9354,1,80
9355,9355,5,50
9356,9356,7,80
9357,9357,2,90
9358,9358,1,40
9359,9359,8,60
9360,9360,4,30
9361,9361,4,60
9362,9362,5,50
9363,9363,9,60
9364,9364,10,40
9365,9365,5,80
9366,9366,5,40
9367,9367,6,20
9368,9368,7,80
9369,9369,1,60
9370,9370,9,80
9371,9371,7,60
9372,9372,3,80
9373,9373,8,50
9374,9374,1,20
9375,9375,2,20
9376,9376,3,90
9377,9377,2,90
9378,9378,4,40
9379,9379,9,70
9380,9380,1,20
9381,9381,5,70
9382,9382,7,20
9383,9383,8,90
9384,9384,3,60
9385,9385,3,40
9386,9386,2,60
9387,9387,7,90
9388,9388,10,90
9389,9389,5,90
9390,9390,1,20
9391,9391,6,90
9392,9392,8,90
9393,9393,7,50
9394,9394,3,60
9395,9395,10,30
9396,9396,9,40
9397,9397,10,50
9398,9398,9,40
9399,9399,5,40
9400,9400,9,70
9401,9401,8,20
9402,9402,9,40
9403,9403,3,50
9404,9404,4,30
9405,9405,10,40
9406,9406,8,40
9407,9407,5,90
9408,9408,1,40
9409,9409,8,80
9410,9410,4,90
9411,9411,5,20
9412,9412,2,90
9413,9413,6,50
9414,9414,6,80
9415,9415,2,40
9416,9416,1,40
9417,9417,3,80
9418,9418,6,60
9419,9419,1,90
9420,9420,3,70
9421,9421,7,70
9422,9422,3,80
9423,9423,10,40
9424,9424,10,70
9425,9425,8,70
9426,9426,9,60
9427,9427,3,90
9428,9428,2,80
9429,9429,5,50
9430,9430,3,50
9431,9431,7,90
9432,9432,2,80
9433,9433,8,70
9434,9434,2,70
9435,9435,5,40
9436,9436,1,90
9437,9437,4,60
9438,9438,2,50
9439,9439,1,40
9440,9440,1,40
9441,9441,6,40
9442,9442,7,70
9443,9443,6,60
9444,9444,10,40
9445,9445,9,80
9446,9446,7,70
9447,9447,8,20
9448,9448,7,20
9449,9449,7,30
9450,9450,2,30
9451,9451,10,70
9452,9452,4,60
9453,9453,8,60
9454,9454,5,30
9455,9455,8,30
9456,9456,4,90
9457,9457,8,20
9458,9458,1,20
9459,9459,4,80
9460,9460,3,30
9461,9461,10,60
9462,9462,1,50
9463,9463,10,30
9464,9464,4,40
9465,9465,3,70
9466,9466,3,40
9467,9467,5,80
9468,9468,1,60
9469,9469,7,80
9470,9470,8,30
9471,9471,10,60
9472,9472,5,30
9473,9473,3,50
9474,9474,10,70
9475,9475,2,80
9476,9476,10,90
9477,9477,6,70
9478,9478,9,40
9479,9479,10,90
9480,9480,5,30
9481,9481,7,90
9482,9482,4,40
9483,9483,6,50
9484,9484,10,30
9485,9485,2,90
9486,9486,9,20
9487,9487,1,20
9488,9488,10,60
9489,9489,3,70
9490,9490,5,20
9491,9491,10,50
9492,9492,4,90
9493,9493,8,50
9494,9494,9,40
9495,9495,4,20
9496,9496,9,20
9497,9497,5,40
9498,9498,1,70
9499,9499,9,30
9500,9500,2,20
9501,9501,7,80
9502,9502,10,50
9503,9503,8,70
9504,9504,2,90
9505,9505,4,60
9506,9506,1,90
9507,9507,2,30
9508,9508,7,70
9509,9509,10,40
9510,9510,4,50
9511,9511,1,40
9512,9512,4,20
9513,9513,4,80
9514,9514,3,80
9515,9515,4,80
9516,9516,2,90
9517,9517,5,60
9518,9518,9,90
9519,9519,8,50
9520,9520,9,70
9521,9521,9,40
9522,9522,4,80
9523,9523,9,50
9524,9524,6,90
9525,9525,9,70
9526,9526,3,90
9527,9527,4,40
9528,9528,4,90
9529,9529,2,80
9530,9530,10,30
9531,9531,4,60
9532,9532,9,70
9533,9533,2,80
9534,9534,4,20
9535,9535,1,80
9536,9536,5,20
9537,9537,5,50
9538,9538,8,80
9539,9539,1,90
9540,9540,3,20
9541,9541,2,60
9542,9542,3,30
9543,9543,6,90
9544,9544,2,60
9545,9545,3,30
9546,9546,9,70
9547,9547,9,60
9548,9548,5,50
9549,9549,10,80
9550,9550,10,30
9551,9551,8,80
9552,9552,4,90
9553,9553,1,50
9554,9554,4,90
9555,9555,7,30
9556,9556,9,50
9557,9557,6,80
9558,9558,8,30
9559,9559,1,60
9560,9560,2,50
9561,9561,1,80
9562,9562,2,80
9563,9563,8,90
9564,9564,10,30
9565,9565,6,20
9566,9566,3,30
9567,9567,8,30
9568,9568,8,40
9569,9569,3,60
9570,9570,7,20
9571,9571,3,70
9572,9572,2,70
9573,9573,4,30
9574,9574,9,70
9575,9575,6,60
9576,9576,2,60
9577,9577,9,80
9578,9578,4,60
9579,9579,6,80
9580,9580,5,40
9581,9581,1,50
9582,9582,7,20
9583,9583,10,60
9584,9584,8,50
9585,9585,10,50
9586,9586,5,70
9587,9587,6,60
9588,9588,10,40
9589,9589,2,40
9590,9590,2,40
9591,9591,8,80
9592,9592,8,30
9593,9593,2,30
9594,9594,6,70
9595,9595,10,50
9596,9596,7,50
9597,9597,10,80
9598,9598,1,50
9599,9599,4,20
9600,9600,10,70
9601,9601,3,80
9602,9602,2,50
9603,9603,8,70
9604,9604,4,60
9605,9605,10,40
9606,9606,3,40
9607,9607,1,70
9608,9608,3,20
9609,9609,4,60
9610,9610,10,50
9611,9611,3,40
9612,9612,5,30
9613,9613,1,80
9614,9614,7,40
9615,9615,7,80
9616,9616,5,60
9617,9617,9,70
9618,9618,2,90
9619,9619,3,30
9620,9620,5,90
9621,9621,4,20
9622,9622,1,50
9623,9623,10,80
9624,9624,3,50
9625,9625,2,30
9626,9626,2,30
9627,9627,2,40
9628,9628,8,60
9629,9629,9,60
9630,9630,4,20
9631,9631,5,30
9632,9632,3,30
9633,9633,7,40
9634,9634,6,50
9635,9635,4,70
9636,9636,6,30
9637,9637,10,60
9638,9638,5,90
9639,9639,9,50
9640,9640,3,50
9641,9641,9,80
9642,9642,3,50
9643,9643,8,30
9644,9644,1,60
9645,9645,4,60
9646,9646,1,70
9647,9647,5,50
9648,9648,2,80
9649,9649,7,30
9650,9650,3,20
9651,9651,4,70
9652,9652,4,60
9653,9653,1,30
9654,9654,8,60
9655,9655,3,50
9656,9656,2,30
9657,9657,10,50
9658,9658,10,30
9659,9659,5,30
9660,9660,3,30
9661,9661,10,20
9662,9662,10,60
9663,9663,8,90
9664,9664,10,60
9665,9665,8,60
9666,9666,8,60
9667,9667,8,90
9668,9668,9,20
9669,9669,9,20
9670,9670,9,30
9671,9671,6,20
9672,9672,6,70
9673,9673,1,90
9674,9674,8,90
9675,9675,10,50
9676,9676,5,80
9677,9677,7,60
9678,9678,8,70
9679,9679,7,40
9680,9680,8,50
9681,9681,3,90
9682,9682,3,40
9683,9683,3,50
9684,9684,1,90
9685,9685,10,90
9686,9686,8,70
9687,9687,3,80
9688,9688,10,20
9689,9689,1,60
9690,9690,5,80
9691,9691,7,40
9692,9692,4,40
9693,9693,1,50
9694,9694,3,50
9695,9695,10,90
9696,9696,4,60
9697,9697,5,80
9698,9698,2,20
9699,9699,9,40
9700,9700,7,20
9701,9701,7,20
9702,9702,2,20
9703,9703,3,30
9704,9704,6,60
9705,9705,10,60
9706,9706,10,80
9707,9707,5,90
9708,9708,10,80
9709,9709,10,30
9710,9710,7,20
9711,9711,2,70
9712,9712,10,30
9713,9713,3,60
9714,9714,5,70
9715,9715,7,20
9716,9716,3,30
9717,9717,2,30
9718,9718,5,20
9719,9719,5,30
9720,9720,2,80
9721,9721,3,90
9722,9722,10,50
9723,9723,1,90
9724,9724,7,70
9725,9725,7,90
9726,9726,8,20
9727,9727,9,30
9728,9728,1,30
9729,9729,10,40
9730,9730,5,90
9731,9731,5,90
9732,9732,1,20
9733,9733,7,40
9734,9734,10,30
9735,9735,9,50
9736,9736,10,90
9737,9737,4,80
9738,9738,8,80
9739,9739,7,60
9740,9740,6,30
9741,9741,4,80
9742,9742,1,40
9743,9743,9,60
9744,9744,4,30
9745,9745,7,90
9746,9746,10,40
9747,9747,6,60
9748,9748,9,90
9749,9749,3,50
9750,9750,1,60
9751,9751,1,60
9752,9752,2,90
9753,9753,8,70
9754,9754,3,20
9755,9755,8,70
9756,9756,4,30
9757,9757,5,20
9758,9758,8,30
9759,9759,10,60
9760,9760,2,90
9761,9761,1,90
9762,9762,9,80
9763,9763,8,40
9764,9764,6,40
9765,9765,5,50
9766,9766,6,60
9767,9767,5,60
9768,9768,8,80
9769,9769,5,30
9770,9770,2,70
9771,9771,6,20
9772,9772,6,80
9773,9773,1,40
9774,9774,6,30
9775,9775,1,70
9776,9776,4,90
9777,9777,5,40
9778,9778,5,50
9779,9779,7,80
9780,9780,6,20
9781,9781,7,70
9782,9782,7,70
9783,9783,5,90
9784,9784,7,90
9785,9785,5,90
9786,9786,3,50
9787,9787,6,50
9788,9788,3,90
9789,9789,3,90
9790,9790,9,60
9791,9791,9,70
9792,9792,6,40
9793,9793,9,30
9794,9794,6,90
9795,9795,5,80
9796,9796,8,90
9797,9797,10,90
9798,9798,8,60
9799,9799,9,30
9800,9800,1,20
9801,9801,7,80
9802,9802,1,20
9803,9803,1,40
9804,9804,6,30
9805,9805,10,60
9806,9806,3,60
9807,9807,4,80
9808,9808,1,20
9809,9809,2,50
9810,9810,5,30
9811,9811,10,80
9812,9812,5,90
9813,9813,2,30
9814,9814,7,50
9815,9815,6,30
9816,9816,9,70
9817,9817,3,80
9818,9818,4,90
9819,9819,10,50
9820,9820,2,90
9821,9821,6,20
9822,9822,2,30
9823,9823,6,90
9824,9824,3,80
9825,9825,10,90
9826,9826,6,50
9827,9827,1,60
9828,9828,3,60
9829,9829,2,50
9830,9830,8,80
9831,9831,1,40
9832,9832,1,50
9833,9833,8,40
9834,9834,9,40
9835,9835,9,20
9836,9836,8,80
9837,9837,6,80
9838,9838,2,50
9839,9839,5,40
9840,9840,6,40
9841,9841,2,90
9842,9842,9,70
9843,9843,3,20
9844,9844,3,40
9845,9845,1,40
9846,9846,3,20
9847,9847,5,50
9848,9848,9,50
9849,9849,1,30
9850,9850,1,30
9851,9851,10,50
9852,9852,9,30
9853,9853,10,60
9854,9854,7,60
9855,9855,8,60
9856,9856,7,70
9857,9857,1,40
9858,9858,8,40
9859,9859,9,60
9860,9860,1,20
9861,9861,4,40
9862,9862,4,90
9863,9863,5,40
9864,9864,5,80
9865,9865,4,30
9866,9866,7,80
9867,9867,10,60
9868,9868,10,70
9869,9869,9,50
9870,9870,4,70
9871,9871,8,90
9872,9872,7,90
9873,9873,6,20
9874,9874,4,20
9875,9875,4,20
9876,9876,5,60
9877,9877,2,50
9878,9878,1,30
9879,9879,5,70
9880,9880,4,70
9881,9881,6,80
9882,9882,9,90
9883,9883,9,50
9884,9884,2,30
9885,9885,3,20
9886,9886,3,40
9887,9887,3,80
9888,9888,1,40
9889,9889,4,90
9890,9890,6,90
9891,9891,7,20
9892,9892,10,30
9893,9893,8,50
9894,9894,9,70
9895,9895,3,70
9896,9896,7,90
9897,9897,10,20
9898,9898,4,80
9899,9899,2,50
9900,9900,2,70
9901,9901,6,50
9902,9902,8,30
9903,9903,8,70
9904,9904,6,90
9905,9905,9,30
9906,9906,4,60
9907,9907,9,30
9908,9908,9,80
9909,9909,10,50
9910,9910,10,80
9911,9911,2,40
9912,9912,4,50
9913,9913,8,50
9914,9914,1,20
9915,9915,2,70
9916,9916,10,80
9917,9917,5,20
9918,9918,4,30
9919,9919,1,80
9920,9920,6,40
9921,9921,4,40
9922,9922,9,90
9923,9923,6,90
9924,9924,9,50
9925,9925,3,80
9926,9926,3,40
9927,9927,4,20
9928,9928,5,80
9929,9929,9,40
9930,9930,8,20
9931,9931,1,30
9932,9932,4,70
9933,9933,8,70
9934,9934,10,60
9935,9935,1,60
9936,9936,10,60
9937,9937,9,60
9938,9938,7,70
9939,9939,10,40
9940,9940,4,20
9941,9941,9,60
9942,9942,3,70
9943,9943,2,80
9944,9944,2,90
9945,9945,8,80
9946,9946,5,30
9947,9947,4,30
9948,9948,8,30
9949,9949,2,70
9950,9950,5,90
9951,9951,3,70
9952,9952,4,60
9953,9953,3,20
9954,9954,2,90
9955,9955,9,40
9956,9956,4,60
9957,9957,5,60
9958,9958,10,20
9959,9959,4,20
9960,9960,2,20
9961,9961,6,60
9962,9962,3,20
9963,9963,6,60
9964,9964,5,30
9965,9965,8,40
9966,9966,10,50
9967,9967,7,50
9968,9968,1,60
9969,9969,3,30
9970,9970,10,50
9971,9971,4,30
9972,9972,5,60
9973,9973,7,50
9974,9974,4,90
9975,9975,1,30
9976,9976,1,30
9977,9977,9,50
9978,9978,8,50
9979,9979,7,70
9980,9980,10,80
9981,9981,5,90
9982,9982,4,60
9983,9983,7,50
9984,9984,2,60
